100.0	0.009368747053667904	7.731833967213747E-4
150.0	0.011522359633818268	0.0013085982470500057
200.0	0.013743857387453318	0.0018889443428740265
250.0	0.016720727365463973	0.002022511059606885
300.0	0.020709401927888393	0.0018575891849042687
350.0	0.031135811842978	0.0031790279909173886
400.0	0.04531075917184353	0.003390752937671757
450.0	0.061856715381145476	0.002798830945824612
500.0	0.0806657187640667	0.0032755523923245476
550.0	0.09394188746809959	0.0037375707677970113
600.0	0.10611695647239686	0.004621912731705305
650.0	0.11970838531851768	0.003048550756552984
700.0	0.1316365346312523	0.00330756865508171
750.0	0.14139047265052795	0.003243388885516186
800.0	0.150926111638546	0.0023630085149553394
850.0	0.16233937740325927	0.0041280533453796715
