100.0	0.03715802058577537	0.002396227945070864
150.0	0.03715802058577537	0.002396227945070864
200.0	0.03715802058577537	0.002396227945070864
250.0	0.03715802058577537	0.002396227945070864
300.0	0.03715802058577537	0.002396227945070864
350.0	0.03715802058577537	0.002396227945070864
400.0	0.03715802058577537	0.002396227945070864
450.0	0.03715802058577537	0.002396227945070864
500.0	0.03715802058577537	0.002396227945070864
550.0	0.03718111515045166	0.00240208574371138
600.0	0.03727772906422615	0.002431118060790747
650.0	0.037881138548254964	0.002496449405302382
700.0	0.038950337842106816	0.002871942410228427
750.0	0.039697904512286185	0.002729460308461379
800.0	0.042437640205025676	0.003838264616482823
850.0	0.04362596459686756	0.0033485709198946725
900.0	0.04719530493021011	0.003531256131416331
950.0	0.048584244772791864	0.003375986465679294
